"","country_codes","countries","status","internal_id"
"556","PAN","Panama","ACTIVE","10694"
"557","URY","Uruguay","ACTIVE","10702"
"558","CHE","Switzerland","SUSPENDED","10731"
"559","HKG","Hong Kong","SUSPENDED","10743"
"560","FRA","France","ACTIVE","11113"
"561","HKG","Hong Kong","SUSPENDED","10716"
"562","TWN","Taiwan, Province of China","ACTIVE","10754"
"563","HKG","Hong Kong","SUSPENDED","11110"
"564","HKG","Hong Kong","SUSPENDED","11139"
"565","COL","Colombia","SUSPENDED","1115"
"566","HKG","Hong Kong","PROSPECT","11163"
"567","SLV","El Salvador","SUSPENDED","11178"
"568","SLV","El Salvador","SUSPENDED","11190"
"569","COL","Colombia","SUSPENDED","11220"
"570","VEN","Venezuela, Bolivarian Republic of","SUSPENDED","11161"
"571","HKG","Hong Kong","SUSPENDED","11164"
"572","SLV","El Salvador","INACTIVE","11227"
"573","ARE","United Arab Emirates","ACTIVE","1124"
"574","AND","Andorra","ACTIVE","11293"
"575","VEN","Venezuela, Bolivarian Republic of","SUSPENDED","11300"
"576","URY","Uruguay","SUSPENDED","11316"
"577","COL","Colombia","SUSPENDED","11355"
"578","BHS","Bahamas","SUSPENDED","1045"
"579","URY","Uruguay","ACTIVE","10473"
"580","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","11427"
"581","HKG","Hong Kong","SUSPENDED","11431"
"582","JEY;GBR","Jersey;United Kingdom","INACTIVE","1144"
"583","HKG","Hong Kong","SUSPENDED","11467"
"584","CAN","Canada","SUSPENDED","11473"
"585","SYC","Seychelles","ACTIVE","11481"
"586","ISR","Israel","SUSPENDED","1149"
"587","IMN","Isle of Man","ACTIVE","11494"
"588","HKG","Hong Kong","SUSPENDED","10847"
"589","ESP","Spain","SUSPENDED","10862"
"590","HKG","Hong Kong","SUSPENDED","10863"
"591","GBR","United Kingdom","ACTIVE","1087"
"592","ECU","Ecuador","ACTIVE","10900"
"593","IMN","Isle of Man","ACTIVE","10902"
"594","HKG","Hong Kong","ACTIVE","10908"
"595","ESP","Spain","ACTIVE","11229"
"596","UGA","Uganda","SUSPENDED","11251"
"597","UKR","Ukraine","ACTIVE","11274"
"598","FRA","France","INACTIVE","10422"
"599","HND","Honduras","SUSPENDED","11234"
"600","HKG","Hong Kong","ACTIVE","11246"
"601","HKG","Hong Kong","ACTIVE","11277"
"602","HKG","Hong Kong","ACTIVE","1129"
"603","HKG","Hong Kong","ACTIVE","11317"
"604","HKG","Hong Kong","ACTIVE","10447"
"605","PAN","Panama","ACTIVE","10453"
"606","ISR","Israel","SUSPENDED","10478"
"607","CYM","Cayman Islands","SUSPENDED","10480"
"608","URY","Uruguay","ACTIVE","10481"
"609","HKG","Hong Kong","INACTIVE","11368"
"610","JEY;GBR","Jersey;United Kingdom","SUSPENDED","1138"
"611","IMN","Isle of Man","SUSPENDED","11402"
"612","ARG","Argentina","SUSPENDED","11403"
"613","CYP","Cyprus","SUSPENDED","11432"
"614","USA","United States","SUSPENDED","1146"
"615","PAN","Panama","SUSPENDED","11477"
"616","GIB","Gibraltar","ACTIVE","11478"
"617","ISL","Iceland","SUSPENDED","11516"
"618","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","11517"
"619","JEY;GBR","Jersey;United Kingdom","SUSPENDED","1153"
"620","HKG","Hong Kong","SUSPENDED","11540"
"621","TWN","Taiwan, Province of China","SUSPENDED","11549"
"622","TWN","Taiwan, Province of China","SUSPENDED","11550"
"623","JEY;GBR","Jersey;United Kingdom","ACTIVE","11557"
"624","HKG","Hong Kong","ACTIVE","11567"
"625","ECU","Ecuador","SUSPENDED","10917"
"626","GBR","United Kingdom","SUSPENDED","1094"
"627","GRC","Greece","SUSPENDED","11"
"628","JEY;GBR","Jersey;United Kingdom","ACTIVE","1101"
"629","GGY;GBR","Guernsey;United Kingdom","ACTIVE","11022"
"630","HKG","Hong Kong","SUSPENDED","11028"
"631","COL","Colombia","ACTIVE","11030"
"632","HKG","Hong Kong","SUSPENDED","11031"
"633","GBR","United Kingdom","SUSPENDED","10609"
"634","GBR","United Kingdom","SUSPENDED","10626"
"635","HUN","Hungary","UNRECOVERABLE ACCOUNTS","10627"
"636","VEN","Venezuela, Bolivarian Republic of","SUSPENDED","10657"
"637","CAN","Canada","SUSPENDED","10680"
"638","LUX","Luxembourg","SUSPENDED","10687"
"639","CHE","Switzerland","ACTIVE","10700"
"640","JEY;GBR","Jersey;United Kingdom","SUSPENDED","10713"
"641","GBR","United Kingdom","SUSPENDED","1072"
"642","HKG","Hong Kong","SUSPENDED","10727"
"643","LUX","Luxembourg","SUSPENDED","10744"
"644","HKG","Hong Kong","SUSPENDED","11035"
"645","HKG","Hong Kong","SUSPENDED","11037"
"646","CRI","Costa Rica","SUSPENDED","11055"
"647","URY","Uruguay","ACTIVE","11071"
"648","ARE","United Arab Emirates","ACTIVE","11092"
"649","ESP","Spain","ACTIVE","11096"
"650","HKG","Hong Kong","ACTIVE","11128"
"651","ARE","United Arab Emirates","SUSPENDED","10782"
"652","CRI","Costa Rica","DELINQUENT","10785"
"653","JEY;GBR","Jersey;United Kingdom","SUSPENDED","1079"
"654","HKG","Hong Kong","SUSPENDED","10790"
"655","PAN","Panama","ACTIVE LEGAL","1084"
"656","HKG","Hong Kong","INACTIVE","11350"
"657","RUS","Russian Federation","SUSPENDED","11373"
"658","DEU","Germany","SUSPENDED","115"
"659","HKG","Hong Kong","ACTIVE","10807"
"660","HKG","Hong Kong","SUSPENDED","10859"
"661","BOL","Bolivia, Plurinational State of","ACTIVE","11435"
"662","CRI","Costa Rica","INACTIVE","11476"
"663","PAN","Panama","ACTIVE","11518"
"664","HKG","Hong Kong","ACTIVE","1155"
"665","HKG","Hong Kong","ACTIVE","11551"
"666","PAN","Panama","ACTIVE","11570"
"667","HKG","Hong Kong","ACTIVE","11578"
"668","HKG","Hong Kong","SUSPENDED","11586"
"669","COL","Colombia","UNRECOVERABLE ACCOUNTS","116"
"670","GBR","United Kingdom","SUSPENDED","11607"
"671","ECU","Ecuador","SUSPENDED","11619"
"672","ARG","Argentina","SUSPENDED","11631"
"673","VEN","Venezuela, Bolivarian Republic of","SUSPENDED","11633"
"674","GIB","Gibraltar","SUSPENDED","11600"
"675","EGY","Egypt","SUSPENDED","11603"
"676","JEY;GBR","Jersey;United Kingdom","SUSPENDED","11611"
"677","ECU","Ecuador","ACTIVE","11612"
"678","CRI","Costa Rica","ACTIVE","11652"
"679","GBR","United Kingdom","SUSPENDED","10745"
"680","HKG","Hong Kong","SUSPENDED","10752"
"681","HKG","Hong Kong","ACTIVE","10767"
"682","PAN","Panama","SUSPENDED","10773"
"683","HKG","Hong Kong","SUSPENDED","10777"
"684","COL","Colombia","ACTIVE","10787"
"685","BEL;NLD","Belgium;Netherlands","SUSPENDED","10789"
"686","HKG","Hong Kong","ACTIVE","10800"
"687","HKG","Hong Kong","ACTIVE","10805"
"688","HKG","Hong Kong","ACTIVE","11522"
"689","USA","United States","SUSPENDED","1154"
"690","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","11558"
"691","CHE","Switzerland","ACTIVE","1156"
"692","HKG","Hong Kong","ACTIVE","11587"
"693","HKG","Hong Kong","SUSPENDED","11604"
"694","HKG","Hong Kong","ACTIVE","11634"
"695","USA","United States","SUSPENDED","11562"
"696","NIU","Niue","SUSPENDED","11593"
"697","IMN","Isle of Man","INACTIVE","11595"
"698","MNE;SRB","Montenegro;Serbia","ACTIVE","11664"
"699","HKG","Hong Kong","SUSPENDED","11571"
"700","ECU","Ecuador","DELINQUENT","11602"
"701","COL","Colombia","ACTIVE","10487"
"702","HKG","Hong Kong","SUSPENDED","10509"
"703","GBR","United Kingdom","SUSPENDED","10519"
"704","LUX","Luxembourg","SUSPENDED","10520"
"705","CHE","Switzerland","ACTIVE","10533"
"706","CHE","Switzerland","ACTIVE","10537"
"707","SAU","Saudi Arabia","SUSPENDED","10543"
"708","LIE","Liechtenstein","SUSPENDED","10545"
"709","HKG","Hong Kong","INACTIVE","10563"
"710","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","10571"
"711","HKG","Hong Kong","ACTIVE","11661"
"712","GBR","United Kingdom","ACTIVE","11689"
"713","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","11696"
"714","HKG","Hong Kong","ACTIVE","11711"
"715","HKG","Hong Kong","INACTIVE","11713"
"716","HKG","Hong Kong","SUSPENDED","10988"
"717","HKG","Hong Kong","SUSPENDED","11025"
"718","HKG","Hong Kong","SUSPENDED","11032"
"719","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","11777"
"720","NOR","Norway","SUSPENDED","11790"
"721","MLT","Malta","ACTIVE","11827"
"722","HKG","Hong Kong","ACTIVE","11140"
"723","HKG","Hong Kong","ACTIVE","11156"
"724","HKG","Hong Kong","PROSPECT","11160"
"725","GBR","United Kingdom","SUSPENDED","11165"
"726","SLV","El Salvador","ACTIVE","11192"
"727","CHE","Switzerland","ACTIVE","112"
"728","PRT","Portugal","SUSPENDED","11208"
"729","HKG","Hong Kong","ACTIVE","11249"
"730","USA","United States","SUSPENDED","11294"
"731","MAC;CHN","Macao;China","ACTIVE","11667"
"732","BHS","Bahamas","SUSPENDED","11678"
"733","ITA","Italy","UNRECOVERABLE ACCOUNTS","1171"
"734","CRI","Costa Rica","SUSPENDED","11725"
"735","HKG","Hong Kong","SUSPENDED","11727"
"736","BHS","Bahamas","SUSPENDED","11735"
"737","KEN","Kenya","ACTIVE","11754"
"738","BRA","Brazil","SUSPENDED","11774"
"739","PAN","Panama","SUSPENDED","10826"
"740","SWE","Sweden","INACTIVE","10898"
"741","CHN","China","SUSPENDED","11747"
"742","CHN","China","SUSPENDED","10809"
"743","HKG","Hong Kong","ACTIVE","10835"
"744","HKG","Hong Kong","SUSPENDED","10843"
"745","HKG","Hong Kong","SUSPENDED","10844"
"746","HKG","Hong Kong","SUSPENDED","10846"
"747","HKG","Hong Kong","SUSPENDED","10852"
"748","HKG","Hong Kong","SUSPENDED","10855"
"749","HKG","Hong Kong","SUSPENDED","10857"
"750","HKG","Hong Kong","SUSPENDED","10858"
"751","GBR","United Kingdom","SUSPENDED","1091"
"752","ECU","Ecuador","ACTIVE","10935"
"753","HKG","Hong Kong","SUSPENDED","10860"
"754","HKG","Hong Kong","ACTIVE","11020"
"755","MCO","Monaco","SUSPENDED","11295"
"756","RUS","Russian Federation","SUSPENDED","11314"
"757","HKG","Hong Kong","ACTIVE","11361"
"758","JEY;GBR","Jersey;United Kingdom","SUSPENDED","11406"
"759","CHE","Switzerland","ACTIVE","11413"
"760","BHS","Bahamas","SUSPENDED","11466"
"761","HKG","Hong Kong","SUSPENDED","11469"
"762","CRI","Costa Rica","ACTIVE","11471"
"763","RUS","Russian Federation","ACTIVE","11472"
"764","HKG","Hong Kong","ACTIVE","11642"
"765","HKG","Hong Kong","ACTIVE","11663"
"766","CHN","China","SUSPENDED","11671"
"767","IMN","Isle of Man","SUSPENDED","1169"
"768","URY","Uruguay","SUSPENDED","11632"
"769","MCO","Monaco","SUSPENDED","11844"
"770","HKG","Hong Kong","SUSPENDED","12860"
"771","LUX;MCO","Luxembourg;Monaco","ACTIVE","12887"
"772","AUS","Australia","SUSPENDED","11699"
"773","HKG","Hong Kong","UNRECOVERABLE ACCOUNTS","1173"
"774","HKG","Hong Kong","SUSPENDED","11732"
"775","HKG","Hong Kong","SUSPENDED","11737"
"776","CHE","Switzerland","ACTIVE","11785"
"777","GGY;GBR","Guernsey;United Kingdom","ACTIVE","11801"
"778","HKG","Hong Kong","SUSPENDED","11814"
"779","VEN","Venezuela, Bolivarian Republic of","ACTIVE","11819"
"780","HKG","Hong Kong","SUSPENDED","11820"
"781","HKG","Hong Kong","SUSPENDED","11846"
"782","JEY;GBR","Jersey;United Kingdom","SUSPENDED","1186"
"783","HKG","Hong Kong","SUSPENDED","11902"
"784","HKG","Hong Kong","ACTIVE","11480"
"785","NIU","Niue","ACTIVE","11529"
"786","SYR","Syrian Arab Republic","INACTIVE","11553"
"787","URY","Uruguay","SUSPENDED","11561"
"788","IMN","Isle of Man","SUSPENDED","11565"
"789","HKG","Hong Kong","SUSPENDED","11566"
"790","JEY;GBR","Jersey;United Kingdom","SUSPENDED","11583"
"791","USA","United States","SUSPENDED","1183"
"792","HKG","Hong Kong","ACTIVE","11837"
"793","HKG","Hong Kong","SUSPENDED","11838"
"794","PAN","Panama","ACTIVE","11856"
"795","HKG","Hong Kong","SUSPENDED","11870"
"796","HKG","Hong Kong","SUSPENDED","11886"
"797","HKG","Hong Kong","SUSPENDED","11890"
"798","GBR","United Kingdom","ACTIVE","11891"
"799","CHE","Switzerland","ACTIVE","10586"
"800","HKG","Hong Kong","ACTIVE","10605"
"801","BHS","Bahamas","SUSPENDED","10607"
"802","URY","Uruguay","ACTIVE","10608"
"803","VNM","Viet Nam","SUSPENDED","10612"
"804","CHE","Switzerland","SUSPENDED","10647"
"805","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","1066"
"806","HKG","Hong Kong","SUSPENDED","10660"
"807","HKG","Hong Kong","ACTIVE","10666"
"808","PAN","Panama","ACTIVE","10870"
"809","ECU","Ecuador","INACTIVE","10942"
"810","GBR","United Kingdom","SUSPENDED","1098"
"811","HKG","Hong Kong","SUSPENDED","11006"
"812","ECU","Ecuador","UNRECOVERABLE ACCOUNTS","10928"
"813","ECU","Ecuador","ACTIVE","10929"
"814","USA","United States","ACTIVE","11048"
"815","IMN","Isle of Man","SUSPENDED","11079"
"816","THA","Thailand","SUSPENDED","11070"
"817","HKG","Hong Kong","INACTIVE","11075"
"818","USA","United States","SUSPENDED","11094"
"819","HKG","Hong Kong","ACTIVE","11097"
"820","ZAF","South Africa","SUSPENDED","11102"
"821","JEY;GBR","Jersey;United Kingdom","ACTIVE","11104"
"822","JEY;GBR","Jersey;United Kingdom","UNRECOVERABLE ACCOUNTS","11105"
"823","PAN","Panama","ACTIVE","11106"
"824","NLD","Netherlands","SUSPENDED","10669"
"825","ECU","Ecuador","UNRECOVERABLE ACCOUNTS","10677"
"826","RUS","Russian Federation","SUSPENDED","10681"
"827","CHE","Switzerland","SUSPENDED","10688"
"828","CHE","Switzerland","SUSPENDED","10693"
"829","GBR","United Kingdom","SUSPENDED","10724"
"830","URY","Uruguay","UNRECOVERABLE ACCOUNTS","10726"
"831","USA","United States","INACTIVE","10733"
"832","IMN","Isle of Man","SUSPENDED","10746"
"833","HKG","Hong Kong","SUSPENDED","10765"
"834","HKG","Hong Kong","ACTIVE","10735"
"835","HKG","Hong Kong","SUSPENDED","10739"
"836","JEY;GBR","Jersey;United Kingdom","ACTIVE","1164"
"837","IMN","Isle of Man","ACTIVE","11682"
"838","KOR","Korea, Republic of","SUSPENDED","11710"
"839","HKG","Hong Kong","INACTIVE","11726"
"840","HKG","Hong Kong","SUSPENDED","11728"
"841","HKG","Hong Kong","ACTIVE","11739"
"842","HKG","Hong Kong","INACTIVE","11740"
"843","TCA","Turks and Caicos Islands","SUSPENDED","11743"
"844","GTM","Guatemala","SUSPENDED","1108"
"845","TWN","Taiwan, Province of China","ACTIVE","11091"
"846","CYM","Cayman Islands","SUSPENDED","111"
"847","HKG","Hong Kong","SUSPENDED","11111"
"848","HKG","Hong Kong","SUSPENDED","11127"
"849","CHE","Switzerland","SUSPENDED","1114"
"850","CHE","Switzerland","SUSPENDED","11162"
"851","HKG","Hong Kong","ACTIVE","11184"
"852","HKG","Hong Kong","SUSPENDED","11926"
"853","BMU","Bermuda","ACTIVE","1202"
"854","SLV","El Salvador","SUSPENDED","11187"
"855","HKG","Hong Kong","SUSPENDED","11903"
"856","HKG","Hong Kong","SUSPENDED","11915"
"857","PAN","Panama","ACTIVE","11920"
"858","BRB","Barbados","SUSPENDED","12002"
"859","ECU","Ecuador","ACTIVE","12035"
"860","HKG","Hong Kong","SUSPENDED","12076"
"861","HKG","Hong Kong","ACTIVE","10811"
"862","JEY;GBR","Jersey;United Kingdom","SUSPENDED","10821"
"863","HKG","Hong Kong","SUSPENDED","10827"
"864","IMN","Isle of Man","SUSPENDED","10829"
"865","HKG","Hong Kong","SUSPENDED","10841"
"866","HKG","Hong Kong","SUSPENDED","10842"
"867","HKG","Hong Kong","SUSPENDED","10851"
"868","USA","United States","SUSPENDED","11753"
"869","HKG","Hong Kong","SUSPENDED","11767"
"870","PAN","Panama","ACTIVE","11796"
"871","PAN","Panama","ACTIVE","11836"
"872","HKG","Hong Kong","ACTIVE","11812"
"873","HKG","Hong Kong","SUSPENDED","11822"
"874","HKG","Hong Kong","SUSPENDED","11848"
"875","HKG","Hong Kong","SUSPENDED","11857"
"876","GIB","Gibraltar","SUSPENDED","1187"
"877","HKG","Hong Kong","INACTIVE","11213"
"878","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","11247"
"879","HKG","Hong Kong","SUSPENDED","11266"
"880","HKG","Hong Kong","SUSPENDED","11279"
"881","CRI","Costa Rica","SUSPENDED","11352"
"882","JEY;GBR","Jersey;United Kingdom","ACTIVE","11358"
"883","ESP","Spain","ACTIVE","11378"
"884","VEN","Venezuela, Bolivarian Republic of","SUSPENDED","11393"
"885","ISR","Israel","SUSPENDED","11401"
"886","PAN","Panama","SUSPENDED","11448"
"887","JEY;GBR","Jersey;United Kingdom","SUSPENDED","11475"
"888","PAN","Panama","SUSPENDED","11519"
"889","PAN","Panama","ACTIVE","11520"
"890","RUS","Russian Federation","SUSPENDED","11569"
"891","BHS","Bahamas","SUSPENDED","11572"
"892","HKG","Hong Kong","ACTIVE","11592"
"893","JEY;GBR","Jersey;United Kingdom","ACTIVE","11599"
"894","HKG","Hong Kong","ACTIVE","11613"
"895","TWN","Taiwan, Province of China","SUSPENDED","11615"
"896","IMN","Isle of Man","SUSPENDED","11622"
"897","HKG","Hong Kong","SUSPENDED","11648"
"898","HKG","Hong Kong","SUSPENDED","11686"
"899","HKG","Hong Kong","SUSPENDED","11700"
"900","HKG","Hong Kong","SUSPENDED","11708"
"901","HKG","Hong Kong","SUSPENDED","11893"
"902","GGY;GBR","Guernsey;United Kingdom","ACTIVE","11894"
"903","HKG","Hong Kong","SUSPENDED","11896"
"904","MCO","Monaco","ACTIVE","11897"
"905","HKG","Hong Kong","ACTIVE","11907"
"906","USA;SAU","United States;Saudi Arabia","SUSPENDED","11939"
"907","PAN","Panama","UNRECOVERABLE ACCOUNTS","11950"
"908","DNK","Denmark","SUSPENDED","11952"
"909","ECU","Ecuador","SUSPENDED","12023"
"910","ECU","Ecuador","SUSPENDED","12042"
"911","GRC","Greece","SUSPENDED","12063"
"912","HKG","Hong Kong","SUSPENDED","12022"
"913","IMN","Isle of Man","ACTIVE","12052"
"914","ARE","United Arab Emirates","SUSPENDED","12069"
"915","USA","United States","SUSPENDED","12082"
"916","AUS","Australia","SUSPENDED","12090"
"917","GGY;GBR","Guernsey;United Kingdom","ACTIVE","12099"
"918","HKG","Hong Kong","SUSPENDED","10854"
"919","PAN","Panama","ACTIVE","10865"
"920","HKG","Hong Kong","SUSPENDED","10868"
"921","PER","Peru","SUSPENDED","10874"
"922","HKG","Hong Kong","ACTIVE","10891"
"923","CHE","Switzerland","SUSPENDED","1090"
"924","ECU","Ecuador","ACTIVE","10939"
"925","HKG","Hong Kong","ACTIVE","11738"
"926","PAN","Panama","SUSPENDED","11770"
"927","HKG","Hong Kong","ACTIVE","11791"
"928","MLT","Malta","SUSPENDED","11794"
"929","USA","United States","SUSPENDED","11797"
"930","HKG","Hong Kong","SUSPENDED","11799"
"931","HKG","Hong Kong","ACTIVE","11901"
"932","AND","Andorra","ACTIVE","1191"
"933","HKG","Hong Kong","SUSPENDED","11923"
"934","MUS","Mauritius","SUSPENDED","11989"
"935","PAN","Panama","ACTIVE","12000"
"936","HKG","Hong Kong","ACTIVE","12003"
"937","HKG","Hong Kong","ACTIVE","12005"
"938","MOZ","Mozambique","SUSPENDED","12008"
"939","ECU","Ecuador","ACTIVE","12028"
"940","HKG","Hong Kong","SUSPENDED","11131"
"941","JEY;GBR","Jersey;United Kingdom","DELINQUENT","11133"
"942","JPN","Japan","SUSPENDED","11206"
"943","SLV","El Salvador","ACTIVE","11221"
"944","SWE","Sweden","SUSPENDED","11230"
"945","HKG","Hong Kong","SUSPENDED","11231"
"946","PAN","Panama","SUSPENDED","11265"
"947","ECU","Ecuador","ACTIVE","12029"
"948","VEN","Venezuela, Bolivarian Republic of","SUSPENDED","12048"
"949","PER","Peru","INACTIVE","12067"
"950","HKG","Hong Kong","ACTIVE","11275"
"951","VEN","Venezuela, Bolivarian Republic of","SUSPENDED","12058"
"952","MUS","Mauritius","SUSPENDED","12073"
"953","RUS","Russian Federation","SUSPENDED","12075"
"954","HKG","Hong Kong","ACTIVE","12081"
"955","HKG","Hong Kong","ACTIVE","12084"
"956","IMN","Isle of Man","ACTIVE","11751"
"957","HKG","Hong Kong","SUSPENDED","11755"
"958","HKG","Hong Kong","SUSPENDED","11756"
"959","BHS","Bahamas","SUSPENDED","11772"
"960","HUN","Hungary","ACTIVE","11779"
"961","JEY;GBR","Jersey;United Kingdom","ACTIVE","11782"
"962","PAN","Panama","SUSPENDED","11786"
"963","USA","United States","SUSPENDED","11816"
"964","JEY;GBR","Jersey;United Kingdom","SUSPENDED","11825"
"965","HKG","Hong Kong","INACTIVE","11826"
"966","VEN","Venezuela, Bolivarian Republic of","SUSPENDED","11828"
"967","ECU","Ecuador","SUSPENDED","12054"
"968","PAN","Panama","SUSPENDED","11085"
"969","ISR","Israel","SUSPENDED","11095"
"970","HKG","Hong Kong","SUSPENDED","11874"
"971","HKG","Hong Kong","ACTIVE","11908"
"972","EGY","Egypt","ACTIVE","11919"
"973","HKG","Hong Kong","SUSPENDED","11927"
"974","THA","Thailand","SUSPENDED","11933"
"975","ECU","Ecuador","ACTIVE","10941"
"976","CHE","Switzerland","ACTIVE","1096"
"977","ARG","Argentina","ACTIVE","10972"
"978","BHS","Bahamas","SUSPENDED","11002"
"979","USA","United States","ACTIVE","11023"
"980","HKG","Hong Kong","SUSPENDED","11036"
"981","IMN","Isle of Man","ACTIVE","1106"
"982","HKG","Hong Kong","SUSPENDED","11076"
"983","ARE","United Arab Emirates","ACTIVE","11949"
"984","HKG","Hong Kong","SUSPENDED","11999"
"985","HKG","Hong Kong","SUSPENDED","12007"
"986","GBR","United Kingdom","INACTIVE","1201"
"987","ECU","Ecuador","SUSPENDED","12034"
"988","PAN","Panama","SUSPENDED","12051"
"989","HKG","Hong Kong","SUSPENDED","12021"
"990","MCO","Monaco","ACTIVE","12095"
"991","CYP","Cyprus","SUSPENDED","11107"
"992","HKG","Hong Kong","ACTIVE","11108"
"993","AUS","Australia","SUSPENDED","11112"
"994","HKG","Hong Kong","SUSPENDED","11114"
"995","HKG","Hong Kong","SUSPENDED","1112"
"996","DEU","Germany","SUSPENDED","11126"
"997","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","12142"
"998","HKG","Hong Kong","SUSPENDED","12145"
"999","HKG","Hong Kong","SUSPENDED","12146"
