"ERA" "R" "ER" "HR" "WHIP" "GO_AO" "OBP" "SLG" "OPS" "K_9" "BB_9" "H_9" "K_BB" "P_IP" "WR"
"640" 15.63 1.80327868852459 1.80327868852459 0.163934426229508 3.95 1.8 0.605 0.655 1.26 7.11 18.47 17.05 0.38 27 -1
"641" 2.3 0.361702127659574 0.25531914893617 0.0851063829787234 0.89 0.72 0.228 0.289 0.517 9.96 1.91 6.13 5.2 14.96 -1
"645" 9.38 1.04166666666667 1.04166666666667 0.166666666666667 2.21 1 0.443 0.442 0.884 6.75 13.13 6.75 0.51 21.83 -1
"646" 6.43 0.714285714285714 0.714285714285714 0.285714285714286 1.86 1.14 0.382 0.581 0.963 7.71 3.86 12.86 2 19.29 -1
"647" 2.45 0.272727272727273 0.272727272727273 0.0909090909090909 1.09 1.32 0.286 0.377 0.662 5.73 2.45 7.36 2.33 14.27 -1
"649" 7.94 0.961538461538461 0.961538461538461 0.192307692307692 2.12 1.6 0.462 0.591 1.052 6.35 6.35 12.71 1 20.82 -1
"651" 3.47 0.562770562770563 0.38961038961039 0.12987012987013 1.97 0.81 0.404 0.451 0.854 8.49 8.49 9.26 1 19.46 -1
"652" 2.49 0.340050377833753 0.277078085642317 0.0629722921914358 1.14 1.63 0.287 0.318 0.605 8.18 2.68 7.54 3.06 15.32 0.583333333333333
"653" 3.37 0.417391304347826 0.373913043478261 0.0782608695652174 1.15 1.05 0.292 0.36 0.653 7.71 2.62 7.71 2.94 15.65 0.407407407407407
"654" 3.45 0.4125 0.383333333333333 0.0833333333333333 1.18 0.72 0.295 0.369 0.665 10.09 2.36 8.21 4.27 16.48 0.357142857142857
"655" 2.63 0.321888412017167 0.291845493562232 0.0729613733905579 1.21 1.47 0.297 0.349 0.646 8.19 2.55 8.34 3.21 15.75 0.407407407407407
"656" 3.86 0.466760961810467 0.429042904290429 0.117868929750118 1.19 1.32 0.296 0.395 0.691 8.43 2.33 8.39 3.62 15.95 0.478260869565217
"657" 2.24 0.254942767950052 0.249739854318418 0.036420395421436 1.01 1.93 0.272 0.31 0.581 6.73 1.78 7.29 3.79 14.02 0.619047619047619
"658" 4.08 0.459830866807611 0.454545454545455 0.0951374207188161 1.28 1.35 0.319 0.374 0.693 5.36 3.08 8.45 1.74 16.81 0.36
"659" 2.79 0.343096234309623 0.309623430962343 0.0920502092050209 1.13 1.66 0.285 0.382 0.667 7.83 1.32 8.81 5.94 14.26 0.259259259259259
"660" 4.38 0.513513513513513 0.486486486486487 0.108108108108108 1.38 1.25 0.335 0.41 0.745 9.39 4.04 8.37 2.33 16.6 0.28
"661" 2.16 0.279353993889131 0.240069838498472 0.0480139676996945 1.07 0.92 0.276 0.336 0.611 9.5 2 7.65 4.75 15.38 0.333333333333333
"662" 4.6 0.548387096774194 0.510752688172043 0.155913978494624 1.43 1.39 0.34 0.454 0.794 4.89 3.1 9.77 1.58 16.22 0.391304347826087
"663" 3.75 0.431279620853081 0.417061611374408 0.123222748815166 1.24 0.59 0.304 0.42 0.723 7.42 2.82 8.36 2.64 16.21 0.333333333333333
"664" 3.84 0.458882326215357 0.427078600636075 0.140845070422535 1.27 1.19 0.315 0.422 0.737 5.19 2.66 8.74 1.95 15.48 0.0714285714285714
"665" 4.37 0.495 0.485 0.14 1.19 0.64 0.293 0.416 0.709 7.29 2.16 8.55 3.38 16.34 0.25
"666" 3.47 0.399082568807339 0.385321100917431 0.0596330275229358 1.23 1.75 0.309 0.326 0.635 8.17 3.51 7.56 2.33 16.48 0.111111111111111
"667" 3.23 0.368421052631579 0.358851674641148 0.0669856459330144 1.16 1.39 0.294 0.335 0.629 8.22 2.5 7.92 3.29 15.76 0.5
"668" 3.41 0.393894633185623 0.379123584441162 0.0984736582964057 1.23 1.43 0.301 0.366 0.667 9.96 2.83 8.23 3.52 16.9 0.304347826086957
"669" 2.48 0.306530430919591 0.275433140826299 0.0444247001332741 1.05 1.23 0.271 0.29 0.561 10.42 2.72 6.71 3.84 15.5 0.363636363636364
"670" 4.67 0.561277033985582 0.520082389289392 0.082389289392379 1.52 2.3 0.355 0.444 0.799 5.13 2.91 10.73 1.76 16.55 0.2
"671" 4.04 0.481481481481481 0.449074074074074 0.0694444444444444 1.38 2.11 0.332 0.393 0.724 4.79 3.33 9.08 1.44 15.08 0.0714285714285714
"672" 3.49 0.439252336448598 0.38785046728972 0.0514018691588785 1.14 2.37 0.297 0.377 0.673 4.42 1.14 9.17 3.89 13.85 0.111111111111111
"673" 2.87 0.342309447740758 0.319488817891374 0.0912825193975354 1.03 1.09 0.266 0.346 0.612 9.77 1.81 7.43 5.41 15.18 0.2
"674" 2.89 0.33609576427256 0.322283609576427 0.101289134438306 1.18 0.92 0.297 0.373 0.67 7.07 3.02 7.61 2.34 15.49 0.272727272727273
"675" 3.14 0.362287210824967 0.349192492361414 0.117852466171977 1 1.08 0.26 0.375 0.635 8.75 1.49 7.53 5.87 15.17 0.166666666666667
"676" 2.6 0.330232558139535 0.288372093023256 0.0697674418604651 1.21 1.12 0.304 0.356 0.66 6.36 3.14 7.79 2.03 15.4 0.166666666666667
"677" 3.22 0.380622837370242 0.358996539792388 0.0735294117647059 1.24 1 0.306 0.39 0.696 7.03 1.67 9.52 4.21 15.31 0.037037037037037
"678" 5.22 0.633367662203913 0.581874356333677 0.200823892893924 1.49 1.34 0.344 0.503 0.847 4.62 2.96 10.45 1.56 16.87 0.333333333333333
"679" 5.1 0.597689603214465 0.567553992968358 0.130587644399799 1.37 1.1 0.329 0.466 0.795 6.64 1.76 10.61 3.77 15.69 0.0769230769230769
"680" 4.16 0.520082389289392 0.463439752832132 0.102986611740474 1.38 1.01 0.329 0.393 0.722 6.84 3.51 8.92 1.95 17.01 0.272727272727273
"681" 3.96 0.475910693301998 0.440658049353702 0.135135135135135 1.34 1.88 0.323 0.416 0.738 4.69 2.74 9.28 1.71 16.03 0.217391304347826
"682" 3.02 0.375243664717349 0.33625730994152 0.10233918128655 1.24 1.26 0.309 0.386 0.695 8.45 2.76 8.4 3.06 16.49 0.0769230769230769
"683" 3.84 0.455185358986391 0.427029563585171 0.12670107930549 1.25 1.22 0.315 0.44 0.756 4.43 1.9 9.37 2.33 15.08 0.130434782608696
"684" 4.04 0.478260869565217 0.449275362318841 0.120772946859903 1.4 1.01 0.336 0.393 0.729 8.48 4.22 8.39 2.01 16.9 0.181818181818182
"685" 3.77 0.444777611194403 0.419790104947526 0.139930034982509 1.28 1.09 0.314 0.412 0.726 6.69 3.28 8.27 2.04 16.06 0.0833333333333333
"686" 3.73 0.421166306695464 0.415766738660907 0.113390928725702 1.31 1.17 0.316 0.385 0.701 9.89 4.56 7.27 2.17 17.56 0.04
"687" 3.62 0.434579439252336 0.401869158878505 0.126168224299065 1.26 0.87 0.31 0.415 0.726 6.77 2.94 8.41 2.3 16.33 0.181818181818182
"688" 3.67 0.443995963673058 0.408678102926337 0.131180625630676 1.34 1.1 0.327 0.423 0.75 5.57 3.22 8.83 1.73 16.54 0.130434782608696
"689" 3.94 0.4661487236404 0.438401775804661 0.0943396226415094 1.35 0.96 0.33 0.399 0.728 6.23 2.94 9.22 2.12 16.06 0.368421052631579
"690" 5.06 0.6 0.562162162162162 0.124324324324324 1.25 0.89 0.301 0.433 0.734 9.49 2.14 9.15 4.43 16.53 0.181818181818182
"691" 4.3 0.49438202247191 0.47752808988764 0.101123595505618 1.52 1.96 0.366 0.425 0.79 7.13 3.99 9.71 1.78 17.07 0.181818181818182
"692" 3.13 0.403128760529483 0.348977135980746 0.120336943441637 1.21 0.77 0.296 0.395 0.692 7.88 2.48 8.42 3.17 15.53 0.181818181818182
"693" 4.03 0.479347271800102 0.448750637429883 0.0866904640489546 1.32 1.21 0.327 0.376 0.703 8.21 3.94 7.93 2.08 16.7 0.0434782608695652
"694" 4.05 0.456176319835982 0.451050743208611 0.153767298821117 1.32 0.94 0.321 0.438 0.759 7.51 2.72 9.12 2.76 16.71 0.2
"695" 3.91 0.464646464646465 0.434343434343434 0.0858585858585859 1.3 1.21 0.319 0.384 0.703 6.45 2.91 8.82 2.22 16.07 0.0434782608695652
"696" 2.93 0.331325301204819 0.325301204819277 0.120481927710843 1.23 0.89 0.31 0.4 0.71 6.45 3.04 8.08 2.13 15.96 0.5
"697" 3.1 0.372881355932203 0.344632768361582 0.124293785310734 1.06 0.64 0.271 0.393 0.664 7.68 1.83 7.68 4.19 15.12 0.142857142857143
"698" 4.94 0.561728395061728 0.549382716049383 0.166666666666667 1.36 1.03 0.333 0.462 0.795 5.22 2.39 9.83 2.19 16.42 0.0909090909090909
"699" 4.46 0.516655336505778 0.496261046906866 0.108769544527532 1.43 1.4 0.347 0.412 0.759 5.93 3.3 9.53 1.8 16.63 0.333333333333333
"700" 3.05 0.405814657783162 0.339188370684434 0.0847970926711084 1.28 1.35 0.316 0.365 0.68 5.66 2.5 8.98 2.26 15.44 0.0909090909090909
"701" 4.06 0.536836093660765 0.451170759565962 0.114220445459737 1.28 1.46 0.312 0.399 0.711 7.7 2.31 9.24 3.33 16.21 0
"702" 4.03 0.501949317738791 0.448343079922027 0.121832358674464 1.37 1.23 0.324 0.444 0.768 4.29 1.79 10.5 2.39 15.09 0
"703" 4.16 0.481012658227848 0.462025316455696 0.120253164556962 1.41 2.21 0.333 0.441 0.774 4.44 2.68 9.97 1.66 15.25 0.294117647058824
"704" 4.41 0.526008182349503 0.49094097019287 0.140268848626534 1.36 1 0.336 0.444 0.78 6.93 3.2 9.04 2.16 16.98 0
"705" 3.65 0.47 0.405 0.11 1.31 1.35 0.321 0.41 0.731 7.74 2.93 8.82 2.65 15.91 0.1
"706" 4.06 0.474178403755869 0.450704225352113 0.107981220657277 1.31 1.4 0.325 0.44 0.764 4.48 2.07 9.76 2.16 14.5 -0.185185185185185
"707" 4.06 0.481865284974093 0.450777202072539 0.10880829015544 1.23 1.38 0.301 0.379 0.68 7.6 2.75 8.3 2.76 15.53 0
"708" 4.01 0.519607843137255 0.446078431372549 0.112745098039216 1.4 1.24 0.335 0.437 0.773 4.81 2.69 9.93 1.79 15.98 -0.0833333333333333
"709" 2.89 0.330188679245283 0.322327044025157 0.0786163522012579 1.18 1.02 0.301 0.358 0.66 8.18 3.24 7.4 2.52 15.64 0.466666666666667
"710" 5.61 0.640124902419984 0.624512099921936 0.124902419984387 1.56 0.86 0.351 0.483 0.834 4.56 2.88 11.15 1.59 17.63 0.157894736842105
"711" 3.83 0.477001703577513 0.425894378194208 0.0965360590573538 1.27 1.36 0.316 0.402 0.718 7.09 2.4 9.03 2.96 15.83 0.157894736842105
"712" 3.92 0.454029511918275 0.437003405221339 0.141884222474461 1.23 0.98 0.315 0.446 0.761 5.55 2.7 8.41 2.06 15.39 0.0476190476190476
"713" 3.93 0.454170107349298 0.437654830718415 0.0990916597853014 1.32 1.63 0.329 0.373 0.702 5.12 4.08 7.79 1.25 15.9 0.692307692307692
"714" 6.36 0.771428571428571 0.707142857142857 0.135714285714286 1.83 1.38 0.386 0.479 0.865 7.46 4.95 11.51 1.51 18.42 0
"715" 4.88 0.589254766031196 0.543038705950318 0.127094165222415 1.4 1.05 0.329 0.454 0.783 5.66 2.65 9.92 2.14 17.07 0.1
"716" 4.14 0.51551094890511 0.460766423357664 0.132299270072993 1.32 1 0.316 0.452 0.768 6.84 2.13 9.79 3.21 15.25 -0.0434782608695652
"717" 4.58 0.518575851393189 0.510835913312694 0.0928792569659443 1.44 0.77 0.347 0.408 0.755 5 3.47 9.51 1.44 15.59 0.375
"718" 3.23 0.378327884166277 0.35964502568893 0.112097150864082 1.1 0.96 0.285 0.375 0.66 6.72 2.44 7.47 2.76 15.36 0.222222222222222
"719" 3.54 0.428571428571429 0.392857142857143 0.119047619047619 1.01 0.78 0.268 0.361 0.629 7.39 1.71 7.39 4.31 14.87 0.818181818181818
"720" 4.63 0.555555555555556 0.516273849607183 0.151515151515152 1.44 1.44 0.339 0.471 0.81 4.53 3.63 9.32 1.25 16.87 -0.130434782608696
"721" 5.04 0.6 0.56 0.175 1.42 0.78 0.336 0.492 0.828 4.95 2.7 10.08 1.83 16.82 -0.259259259259259
"722" 4.32 0.491718426501035 0.481366459627329 0.124223602484472 1.29 1.03 0.315 0.44 0.755 7.81 2 9.57 3.91 16.14 -0.0476190476190476
"723" 4.33 0.533484676503973 0.482406356413167 0.0964812712826334 1.39 1.37 0.334 0.441 0.775 6.78 2.14 10.34 3.17 15.84 0.111111111111111
"724" 4.89 0.577838205302515 0.543847722637661 0.108769544527532 1.42 0.66 0.333 0.41 0.743 7.15 3.67 9.1 1.95 17.96 0.0526315789473684
"725" 5.03 0.608365019011407 0.559478544269419 0.0977729494839761 1.51 1.51 0.35 0.428 0.779 5.22 3.22 10.4 1.62 17.13 -0.0909090909090909
"726" 4.42 0.562060889929742 0.491803278688525 0.132708821233411 1.35 1.04 0.319 0.397 0.716 7.15 3.79 8.35 1.89 17.78 0.176470588235294
"727" 4.86 0.554323725055432 0.543237250554324 0.16629711751663 1.41 0.61 0.34 0.503 0.843 7.44 1.49 11.22 5 15.75 0.538461538461538
"728" 4.03 0.463541666666667 0.447916666666667 0.109375 1.35 0.97 0.332 0.388 0.72 7.22 3.8 8.39 1.9 16.73 -0.130434782608696
"729" 4.75 0.598345003182686 0.528325907065563 0.133672819859962 1.54 1.04 0.363 0.439 0.802 7.61 4.35 9.55 1.75 17.51 0.2
"730" 4.12 0.497291974396849 0.457902511078287 0.123092072870507 1.5 1.12 0.355 0.424 0.779 6.46 4.56 8.99 1.42 17.15 -0.217391304347826
"731" 4.09 0.524822695035461 0.453900709219858 0.163120567375887 1.34 0.85 0.327 0.407 0.734 10.91 4.28 7.79 2.55 17.84 0
"732" 5.44 0.611353711790393 0.60589519650655 0.103711790393013 1.56 1.1 0.363 0.47 0.833 5 3.28 10.78 1.52 16.24 -0.142857142857143
"733" 4.1 0.491071428571429 0.455357142857143 0.116071428571429 1.3 0.88 0.313 0.423 0.736 5.14 2.65 9.08 1.94 15.58 0.2
"734" 3.88 0.485201358563804 0.431829209121786 0.106744298884037 1.35 1.72 0.329 0.421 0.75 3.88 2.97 9.16 1.31 15.18 -0.181818181818182
"735" 3.45 0.405138339920949 0.385375494071146 0.0790513833992095 1.12 1.03 0.283 0.332 0.615 9.74 3.01 7.08 3.24 15.6 0.2
"736" 4.41 0.529411764705882 0.490196078431373 0.111111111111111 1.47 1.28 0.348 0.408 0.756 6.71 4.18 9.06 1.61 17.22 0.285714285714286
"737" 4.12 0.552616108171664 0.458553791887125 0.117577895355673 1.34 1.04 0.325 0.426 0.751 9.19 3.33 8.77 2.76 18.06 -0.1
"738" 5.21 0.628930817610063 0.578616352201258 0.182389937106918 1.43 1.66 0.343 0.479 0.822 6.06 3.34 9.57 1.81 16.36 -0.181818181818182
"739" 3.78 0.4375 0.420454545454545 0.130681818181818 1.19 0.83 0.299 0.397 0.696 5.11 2.51 8.18 2.04 15.52 0
"740" 3.77 0.461265523358959 0.419869899467771 0.0591366055588409 1.38 1.18 0.335 0.35 0.685 8.08 4.15 8.24 1.95 16.86 0.125
"741" 4.53 0.539345711759505 0.503978779840849 0.106100795755968 1.47 0.94 0.346 0.395 0.74 6.83 4.13 9.13 1.65 17.81 0.230769230769231
"742" 3.89 0.462555066079295 0.433186490455213 0.066079295154185 1.36 0.76 0.321 0.397 0.718 5.33 2.77 9.48 1.93 15.69 -0.0588235294117647
"743" 3.36 0.447976878612717 0.375722543352601 0.115606936416185 1.11 0.58 0.289 0.324 0.613 7.11 3.75 6.2 1.9 15.99 0.0666666666666667
"744" 5.27 0.617886178861789 0.585365853658537 0.146341463414634 1.53 1.08 0.359 0.423 0.782 6.29 4.83 8.93 1.3 17.76 -0.0588235294117647
"745" 3.95 0.458128078817734 0.438423645320197 0.123152709359606 1.26 0.9 0.311 0.384 0.695 8.38 3.5 7.85 2.39 16.95 -0.2
"746" 6.12 0.709630702389573 0.680666183924692 0.188269370021723 1.5 0.99 0.346 0.51 0.856 6.96 3.06 10.41 2.28 16.16 -0.238095238095238
"747" 3.03 0.36046511627907 0.337209302325581 0.0930232558139535 1.12 0.72 0.288 0.347 0.635 10.05 2.93 7.12 3.43 17.03 0.454545454545455
"748" 4.88 0.572916666666667 0.541666666666667 0.197916666666667 1.33 1.29 0.322 0.503 0.824 8.06 2.91 9.09 2.77 15.74 0.142857142857143
"749" 2.79 0.321637426900585 0.309941520467836 0.0409356725146199 1.23 0.91 0.306 0.282 0.588 9.74 4.79 6.26 2.03 17.81 0
"750" 3.76 0.503842869342442 0.418445772843723 0.102476515798463 1.14 1.58 0.282 0.394 0.676 6.67 1.84 8.44 3.63 15.52 0.0666666666666667
"751" 4.44 0.525231719876416 0.494335736354274 0.0720906282183316 1.44 1.63 0.346 0.427 0.773 5.5 2.77 10.22 1.98 15.76 -0.0588235294117647
"752" 5.47 0.654993514915694 0.609597924773022 0.136186770428016 1.54 1.28 0.353 0.49 0.843 5.3 2.97 10.88 1.78 16.33 -0.2
"753" 4.12 0.458310325786858 0.458310325786858 0.104914411927112 1.24 1.22 0.313 0.419 0.732 6.85 2.08 9.08 3.29 15.39 0.142857142857143
"754" 5.52 0.65123010130246 0.615050651230101 0.195369030390738 1.49 0.78 0.338 0.495 0.833 7.59 3.83 9.54 1.98 17.29 -0.157894736842105
"755" 4.24 0.502759043531576 0.472103004291845 0.116492949110975 1.37 0.94 0.324 0.384 0.708 9.75 4.85 7.44 2.01 17.55 -0.2
"756" 5.03 0.596264367816092 0.560344827586207 0.172413793103448 1.47 0.94 0.354 0.479 0.833 6.89 3.03 10.25 2.28 16.63 0
"757" 4.79 0.601357904946654 0.533462657613967 0.106692531522793 1.54 0.9 0.351 0.45 0.801 6.1 3.83 10.02 1.59 16.58 0.142857142857143
"758" 3.75 0.444444444444444 0.416666666666667 0.0694444444444444 1.32 1.98 0.32 0.359 0.679 7.13 3 8.88 2.38 16.36 0.272727272727273
"759" 4.73 0.61038961038961 0.525974025974026 0.0974025974025974 1.37 1.31 0.323 0.389 0.713 5.73 2.92 9.41 1.96 16.49 -0.263157894736842
"760" 4.04 0.520393811533052 0.450070323488045 0.0984528832630099 1.65 1.3 0.373 0.411 0.783 6.56 4.92 9.97 1.33 17.27 0.272727272727273
"761" 3.43 0.422420796100731 0.381803411860276 0.0893582453290008 1.28 1.63 0.316 0.398 0.714 4.74 2.34 9.19 2.03 15.15 0.166666666666667
"762" 2.61 0.315789473684211 0.289473684210526 0.0526315789473684 0.96 1.4 0.247 0.232 0.479 13.5 3.43 5.21 3.93 16.29 0.555555555555556
"763" 4.21 0.478260869565217 0.467391304347826 0.141304347826087 1.38 1.71 0.325 0.404 0.729 6.65 3.52 8.9 1.89 16.62 0.272727272727273
"764" 5.3 0.633727175080559 0.590762620837809 0.182599355531686 1.65 1.1 0.377 0.517 0.894 6.65 3.66 11.19 1.82 17.29 0.272727272727273
"765" 4.7 0.546875 0.52734375 0.05859375 1.45 1.07 0.352 0.37 0.722 7.49 4.7 8.36 1.59 17.44 0.272727272727273
"766" 2.5 0.297202797202797 0.27972027972028 0.0699300699300699 1.02 0.75 0.27 0.286 0.556 8.74 2.5 6.71 3.5 16.72 0.4
"767" 5.55 0.638297872340426 0.617021276595745 0.127659574468085 1.32 1.13 0.313 0.394 0.708 9 3.26 8.62 2.76 16.49 0.4
"768" 5.3 0.633928571428571 0.589285714285714 0.116071428571429 1.55 1.82 0.364 0.463 0.827 5.95 3.7 10.29 1.61 16.55 -0.176470588235294
"769" 6.55 0.762237762237762 0.727272727272727 0.160839160839161 1.49 1.37 0.351 0.501 0.852 6.67 2.9 10.51 2.3 16.52 -0.3
"770" 2.84 0.332326283987915 0.317220543806646 0.105740181268882 1.2 1.47 0.301 0.326 0.627 10.67 4.46 6.35 2.39 17.07 0.166666666666667
"771" 3.86 0.467648942985266 0.429212043561819 0.0960922485586163 1.34 1.09 0.328 0.438 0.766 6.04 3.28 8.81 1.84 15.86 -0.263157894736842
"772" 4.44 0.569306930693069 0.495049504950495 0.0742574257425743 1.62 1.42 0.369 0.408 0.777 4.36 4.22 10.36 1.04 16.39 -0.125
"773" 4.43 0.517879161528977 0.493218249075216 0.0986436498150432 1.29 0.76 0.318 0.358 0.676 6.09 4.2 7.41 1.45 17.02 0.0769230769230769
"774" 4.62 0.566426364572606 0.514933058702369 0.133882595262616 1.36 0.88 0.321 0.418 0.739 6.01 3.33 8.88 1.81 16.37 0.272727272727273
"775" 4.29 0.532030401737242 0.477741585233442 0.11943539630836 1.58 1.33 0.364 0.429 0.793 6.04 4.39 9.84 1.38 17.69 0.166666666666667
"776" 5.34 0.629194630872483 0.595637583892617 0.151006711409396 1.59 0.77 0.364 0.435 0.799 5.11 4.81 9.48 1.06 17.46 -0.263157894736842
"777" 2.84 0.375722543352601 0.317919075144509 0.101156069364162 1.33 0.77 0.326 0.385 0.711 6.72 4.13 7.88 1.63 17.37 0.272727272727273
"778" 3.6 0.428571428571429 0.4 0.0857142857142857 1.33 0.8 0.321 0.401 0.722 6.3 2.96 9 2.13 16.24 0.4
"779" 4.84 0.56551724137931 0.537931034482759 0.096551724137931 1.59 0.89 0.363 0.446 0.809 5.52 5.15 9.19 1.07 17.66 -0.176470588235294
"780" 5.29 0.6575682382134 0.589330024813896 0.155086848635236 1.69 1.58 0.387 0.512 0.899 4.45 4.12 11.13 1.08 16.99 -0.263157894736842
"781" 5.32 0.617977528089888 0.593008739076155 0.124843945068664 1.5 0.84 0.345 0.444 0.789 6.72 4.03 9.47 1.67 16.68 -0.125
"782" 5.89 0.720720720720721 0.655200655200655 0.155610155610156 1.77 0.88 0.399 0.508 0.907 5.74 4.19 11.77 1.37 17.36 -0.176470588235294
"783" 1.84 0.204572803850782 0.204572803850782 0.0601684717208183 0.88 0.86 0.228 0.248 0.476 9.83 2.59 5.29 3.79 15.23 0.333333333333333
"784" 2.71 0.303468208092486 0.303468208092486 0.0433526011560694 1.12 1.13 0.281 0.287 0.568 10.21 3.1 6.98 3.29 17.31 0.2
"785" 6.54 0.771812080536913 0.729865771812081 0.159395973154362 1.74 0.99 0.384 0.522 0.906 4.96 3.31 12.33 1.5 17.15 -0.333333333333333
"786" 3.56 0.398773006134969 0.398773006134969 0.107361963190184 1.16 1.29 0.3 0.383 0.682 9.32 4.11 6.3 2.27 15.23 0.714285714285714
"787" 3 0.404761904761905 0.333333333333333 0.0952380952380952 1.21 2.22 0.299 0.346 0.645 5.36 3 7.93 1.79 15.31 0.5
"788" 4.92 0.655487804878049 0.548780487804878 0.0990853658536585 1.47 1.33 0.345 0.419 0.764 7.25 3.62 9.64 2 17.19 -0.368421052631579
"789" 3.03 0.423011844331641 0.338409475465313 0.11844331641286 1.16 2.31 0.288 0.394 0.681 8.95 2.73 7.74 3.28 15.49 0.2
"790" 3.4 0.402439024390244 0.378048780487805 0.0853658536585366 1.18 1.27 0.301 0.379 0.68 7.79 2.96 7.68 2.63 16.34 0.2
"791" 5.64 0.649441340782123 0.628491620111732 0.167597765363129 1.57 0.95 0.36 0.487 0.847 5.95 4.2 9.9 1.42 17.14 -0.25
"792" 4.64 0.577838205302515 0.516655336505778 0.0951733514615908 1.51 1.1 0.35 0.396 0.747 8.49 4.64 8.92 1.83 17.52 -0.25
"793" 5.75 0.692464358452138 0.641547861507128 0.142566191446029 1.71 1.27 0.375 0.471 0.846 9.94 5.11 10.31 1.95 18.82 -0.0769230769230769
"794" 4.21 0.505860579888957 0.468846391116595 0.148056755089451 1.41 0.76 0.334 0.463 0.797 7.87 2.38 10.31 3.3 16.52 -0.4
"795" 4.37 0.561904761904762 0.485714285714286 0.152380952380952 1.42 1.3 0.332 0.477 0.809 5.23 2.83 9.94 1.85 15.86 0.0909090909090909
"796" 5.32 0.645161290322581 0.591397849462366 0.161290322580645 1.27 1.07 0.308 0.461 0.769 4.55 2.61 8.81 1.74 16.83 -0.0769230769230769
"797" 4.94 0.608856088560886 0.55350553505535 0.03690036900369 1.5 1.63 0.346 0.347 0.693 7.9 3.13 10.37 2.53 16.81 0.2
"798" 4.74 0.588737201365188 0.52901023890785 0.136518771331058 1.37 1.11 0.322 0.449 0.772 5.89 2.75 9.56 2.14 16.77 -0.25
"799" 2.86 0.319693094629156 0.319693094629156 0.0895140664961637 1.11 1.42 0.288 0.341 0.629 6.52 3.55 6.41 1.84 15.18 0.0909090909090909
"800" 5.09 0.627906976744186 0.565891472868217 0.131782945736434 1.57 1.35 0.353 0.462 0.815 6.63 4.05 10.05 1.64 17.75 -0.25
"801" 2.84 0.397260273972603 0.315068493150685 0 1.37 2.95 0.334 0.317 0.651 7.52 4.32 8.01 1.74 15.96 0.5
"802" 4.53 0.52536231884058 0.507246376811594 0.16304347826087 1.51 0.78 0.351 0.447 0.798 8.73 4.04 9.54 2.16 17.19 0.333333333333333
"803" 3.39 0.377049180327869 0.377049180327869 0.131147540983607 1.26 0.52 0.31 0.394 0.704 7.82 3.1 8.26 2.52 17.08 1
"804" 3.99 0.528571428571429 0.442857142857143 0.1 1.44 1.19 0.332 0.416 0.748 7.07 2.57 10.41 2.75 15.91 0.0909090909090909
"805" 5.89 0.665972944849116 0.655567117585848 0.135275754422477 1.48 1.05 0.341 0.461 0.802 4.2 2.15 11.21 1.96 15.33 -0.0769230769230769
"806" 4.25 0.477178423236514 0.477178423236514 0.0622406639004149 1.29 0.96 0.322 0.374 0.696 6.84 3.14 8.51 2.18 16.29 0.333333333333333
"807" 6.77 0.856854838709677 0.756048387096774 0.191532258064516 1.66 1.13 0.364 0.525 0.889 5.42 3.07 11.83 1.76 17.24 -0.2
"808" 5.25 0.593013809910642 0.584890333062551 0.0893582453290008 1.51 0.84 0.35 0.423 0.773 3.72 3.79 9.78 0.98 16.48 -0.294117647058824
"809" 2.74 0.305131761442441 0.305131761442441 0.0693481276005548 1.08 1.17 0.273 0.326 0.599 10.82 2.49 7.22 4.35 16.27 0.333333333333333
"810" 3.65 0.430379746835443 0.40506329113924 0.0886075949367089 1.52 1.1 0.357 0.442 0.799 7.29 3.76 9.91 1.94 16.99 0.2
"811" 2.63 0.319693094629156 0.294117647058824 0.0767263427109974 0.95 1 0.248 0.319 0.567 11.67 2.63 5.95 4.43 16.61 0.714285714285714
"812" 5.24 0.674486803519062 0.586510263929619 0.175953079178886 1.66 1.86 0.382 0.522 0.905 5.5 4.19 10.75 1.31 17.48 0.666666666666667
"813" 4.81 0.566318926974665 0.536512667660209 0.0894187779433681 1.37 0.73 0.326 0.355 0.681 9.22 4.41 7.89 2.09 17.96 0.111111111111111
"814" 4.9 0.603948896631823 0.545876887340302 0.127758420441347 1.74 2.53 0.39 0.454 0.844 5.63 4.59 11.05 1.23 17.17 0.25
"815" 2.82 0.349397590361446 0.313253012048193 0.0963855421686747 1.19 1.09 0.298 0.329 0.627 9.76 3.69 7.05 2.65 17.59 0.25
"816" 3.92 0.435897435897436 0.435897435897436 0.153846153846154 1.51 0.64 0.347 0.412 0.759 8.31 5.31 8.31 1.57 17.74 1
"817" 6.38 0.736196319018405 0.709903593339176 0.166520595968449 1.47 0.86 0.365 0.521 0.886 7.01 2.91 10.31 2.41 16.31 -0.285714285714286
"818" 3.76 0.451127819548872 0.41890440386681 0.0537056928034372 1.41 1.35 0.333 0.381 0.715 5.98 2.8 9.93 2.14 15.66 0.666666666666667
"819" 4.53 0.574324324324324 0.506756756756757 0.0844594594594595 1.64 0.99 0.37 0.426 0.796 6.64 5.13 9.65 1.29 19.07 0.428571428571429
"820" 3.64 0.44047619047619 0.404761904761905 0.0833333333333333 1.37 1.04 0.331 0.369 0.7 5.68 3.32 9 1.71 15.76 0.428571428571429
