Benoit, J 		4	2	54.1	1.49	10	9	3	0.77	.667	0.63	.212	.247	.459	10.60	2.32	4.64	4.57	14.91
Brothers, R 		4	6	56.1	5.59	38	35	7	1.85	.400	0.91	.391	.434	.825	8.79	6.23	10.38	1.41	19.49
Broxton, J 		4	3	58.2	2.30	15	15	4	1.02	.571	0.83	.266	.303	.569	7.52	2.91	6.29	2.58	15.41
Cishek, S 		4	5	65.1	3.17	26	23	3	1.21	.444	1.13	.296	.347	.643	11.57	2.89	7.99	4.00	17.48
Crockett, K 		4	1	30.0	1.80	6	6	2	1.13	.800	1.48	.308	.349	.657	8.40	2.40	7.80	3.50	16.47
De La Rosa, R 		4	8	101.2	4.43	51	50	12	1.49	.333	1.23	.349	.465	.814	6.55	3.10	10.27	2.11	17.22
Delgado, R 		4	4	77.2	4.87	44	42	6	1.36	.500	0.62	.323	.377	.701	9.97	4.06	8.23	2.46	18.79
Despaigne, O 		4	7	96.1	3.36	44	36	6	1.21	.364	1.38	.308	.330	.638	6.07	2.99	7.94	2.03	16.08
Doubront, F 		4	5	79.2	5.54	54	49	12	1.56	.444	0.87	.349	.472	.821	5.76	3.73	10.28	1.55	17.07
Erlin, R 		4	5	61.1	4.99	34	34	6	1.40	.444	0.93	.332	.455	.787	6.75	2.20	10.42	3.07	16.42
Fernandez, J 		4	2	51.2	2.44	19	14	4	0.95	.667	1.21	.239	.297	.536	12.19	2.26	6.27	5.38	15.23
Fields, J 		4	6	54.2	4.45	29	27	2	1.23	.400	0.53	.299	.338	.637	11.52	2.80	8.23	4.12	17.38
Frasor, J 		4	1	47.1	2.66	17	14	3	1.23	.800	1.20	.306	.345	.651	8.75	3.42	7.61	2.56	17.58
Gonzales, M 		4	2	34.2	4.15	16	16	4	1.53	.667	0.82	.346	.391	.737	8.05	5.45	8.31	1.48	17.97
Hale, D 		4	5	87.1	3.30	38	32	5	1.47	.444	1.77	.343	.371	.714	4.53	4.02	9.17	1.13	16.16
Hawkins, L 		4	3	54.1	3.31	23	20	3	1.20	.571	1.02	.288	.365	.653	5.30	2.15	8.61	2.46	15.24
Herrera, K 		4	3	70.0	1.41	12	11	0	1.14	.571	1.31	.295	.266	.561	7.59	3.34	6.94	2.27	16.07
Huff, D 		4	1	59.0	3.36	25	22	5	1.42	.800	1.00	.332	.353	.685	5.95	3.51	9.31	1.70	16.49
Kontos, G 		4	0	32.1	2.78	10	10	1	1.08	1.000	0.70	.280	.307	.587	7.52	3.06	6.68	2.45	14.51
Lee, C 		4	5	81.1	3.65	40	33	7	1.38	.444	1.29	.328	.435	.762	7.97	1.33	11.07	6.00	15.65
Loup, A 		4	4	68.2	3.15	25	24	4	1.17	.500	1.76	.307	.340	.647	7.34	3.93	6.55	1.87	15.79
Marshall, E 		4	4	49.1	2.74	17	15	3	1.36	.500	2.48	.332	.378	.709	9.85	3.10	9.12	3.18	16.68
McAllister, Z 		4	7	86.0	5.23	54	50	7	1.44	.364	0.81	.330	.420	.750	7.74	2.93	10.05	2.64	17.00
McFarland, T 		4	2	58.2	2.76	22	18	2	1.41	.667	2.53	.348	.391	.739	5.22	1.99	10.74	2.62	14.74
Morin, M 		4	4	59.0	2.90	22	19	3	1.19	.500	1.09	.299	.330	.629	8.24	2.90	7.78	2.84	15.56
