Jansen, K 		5	3	65.0	2.35	18	17	6	0.85	.625	0.51	.230	.274	.504	13.71	3.05	4.57	4.50	16.17
Karstens, J 		5	4	90.2	3.97	41	40	8	1.15	.556	0.86	.288	.379	.667	6.55	1.49	8.83	4.40	14.48
Kelly, J 		5	7	107.0	3.53	50	42	10	1.38	.417	1.41	.333	.407	.740	6.31	3.03	9.42	2.08	15.84
Lilly, T 		5	1	48.2	3.14	23	17	3	1.13	.833	0.81	.285	.299	.584	5.73	3.51	6.66	1.63	14.53
Lincoln, B 		5	2	88.0	3.68	37	36	14	1.18	.714	1.01	.293	.434	.727	9.00	2.45	8.18	3.67	15.03
Lyles, J 		5	12	141.1	5.09	97	80	20	1.42	.294	1.62	.332	.440	.772	6.30	2.67	10.13	2.36	16.73
Marshall, S 		5	5	61.0	2.51	18	17	3	1.16	.500	1.51	.289	.308	.597	10.92	2.36	8.11	4.63	16.51
Martinez, C 		5	4	73.2	3.91	33	32	6	1.34	.556	1.19	.319	.426	.745	7.94	2.32	9.77	3.42	16.00
Mattheus, R 		5	3	66.1	2.85	22	21	8	1.15	.625	1.34	.300	.409	.710	5.56	2.58	7.73	2.16	15.26
McGee, J 		5	2	55.1	1.95	13	12	3	0.80	.714	0.90	.213	.239	.452	11.87	1.79	5.37	6.64	16.63
Ondrusek, L 		5	2	54.2	3.46	23	21	8	1.50	.714	0.89	.351	.401	.752	6.42	5.10	8.40	1.26	16.92
Ottavino, A 		5	1	79.0	4.56	42	40	9	1.39	.833	1.33	.330	.387	.717	9.23	3.87	8.66	2.38	17.08
Papelbon, J 		5	6	70.0	2.44	22	19	8	1.06	.455	0.84	.278	.344	.621	11.83	2.31	7.20	5.11	16.40
Parnell, B 		5	4	68.2	2.49	24	19	4	1.24	.556	2.53	.303	.345	.648	8.00	2.62	8.52	3.05	16.38
Pettitte, A 		5	4	75.1	2.87	26	24	8	1.14	.556	1.51	.286	.346	.632	8.24	2.51	7.77	3.29	15.01
Strop, P 		5	2	66.1	2.44	18	18	2	1.34	.714	2.47	.330	.283	.613	7.87	5.02	7.06	1.57	16.64
Tomlin, J 		5	8	103.1	6.36	74	73	18	1.46	.385	1.03	.342	.518	.860	4.88	2.18	10.97	2.24	15.58
Torres, C 		5	3	53.0	5.26	31	31	2	1.42	.625	1.16	.351	.372	.723	7.13	4.42	8.32	1.62	16.94
Venters, J 		5	4	58.2	3.22	23	21	6	1.52	.556	2.81	.363	.376	.739	10.59	4.30	9.36	2.46	16.40
Veras, J 		5	4	67.0	3.63	29	27	5	1.51	.556	0.93	.344	.349	.694	10.61	5.37	8.19	1.98	19.42
Watson, T 		5	2	53.1	3.38	21	20	5	1.13	.714	0.91	.286	.337	.623	8.94	3.88	6.24	2.30	16.24
Wolf, R 		5	10	157.2	5.65	103	99	23	1.57	.333	1.11	.370	.510	.880	5.94	2.97	11.19	2.00	17.19
Wright, J 		5	3	67.2	3.72	35	28	2	1.51	.625	3.56	.350	.326	.676	7.18	3.99	9.58	1.80	16.49
Anderson, B 		4	2	35.0	2.57	11	10	1	1.03	.667	2.50	.270	.295	.565	6.43	1.80	7.46	3.57	15.06
Bell, H 		4	5	63.2	5.09	38	36	5	1.55	.444	1.16	.357	.423	.780	8.34	4.10	9.90	2.03	18.61
Blackburn, N 		4	9	98.2	7.39	81	81	23	1.71	.308	0.98	.374	.584	.959	3.83	2.37	13.04	1.62	16.50
Boggs, M 		4	1	73.1	2.21	20	18	5	1.05	.800	1.49	.279	.291	.570	7.12	2.58	6.87	2.76	14.69
Broxton, J 		4	5	58.0	2.48	18	16	2	1.26	.444	1.66	.322	.353	.676	6.98	2.64	8.69	2.65	16.16
Burnett, A 		4	4	71.2	3.52	33	28	4	1.35	.500	1.14	.326	.341	.666	4.52	3.27	8.92	1.38	15.92
Cook, A 		4	11	94.0	5.65	68	59	15	1.47	.267	2.32	.340	.499	.839	1.91	2.01	11.20	0.95	14.39
Delabar, S 		4	3	66.0	3.82	29	28	12	1.09	.571	1.14	.284	.403	.687	12.55	3.55	6.27	3.54	17.30
Delgado, R 		4	9	92.2	4.37	48	45	8	1.41	.308	1.38	.341	.386	.727	7.38	4.08	8.64	1.81	17.44
Drabek, K 		4	7	71.1	4.67	41	37	10	1.60	.364	1.72	.363	.448	.811	5.93	5.93	8.45	1.00	18.29
Duensing, B 		4	12	109.0	5.12	71	62	10	1.40	.250	1.14	.330	.429	.759	5.70	2.23	10.40	2.56	15.65
Durbin, C 		4	1	61.0	3.10	25	21	9	1.31	.800	1.13	.314	.396	.709	7.23	4.13	7.67	1.75	16.33
Eovaldi, N 		4	13	119.1	4.30	59	57	10	1.51	.235	1.10	.349	.422	.771	5.88	3.54	10.03	1.66	17.30
Gaudin, C 		4	2	69.1	4.54	39	35	6	1.41	.667	0.95	.344	.411	.754	7.40	3.38	9.35	2.19	16.64
