"","GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted"
"1385",105.25,106.150002,104.959999,106,3123200,93.450626
"1386",106.019997,107.459999,105.870003,106.599998,3503400,93.97959
"1387",106.599998,107.080002,105.510002,106.470001,2728700,93.864984
"1388",107.050003,107.730003,106.349998,107.169998,2334600,94.482108
"1389",107.720001,107.790001,106.089996,106.089996,2280000,93.529968
"1390",106.529999,107.68,105.989998,106.68,3038900,94.050121
"1391",106.690002,107.82,106.190002,107.489998,2581600,94.764222
"1392",108.5,109.93,107.239998,109.400002,3898700,96.4481
"1393",109.949997,110.879997,109.440002,110.449997,4202500,97.373786
"1394",110.449997,110.449997,109.650002,109.879997,4179100,96.871269
"1395",109.650002,110.410004,108.660004,109.25,4820700,96.315857
"1396",106.199997,107,104.699997,105.400002,8113500,92.921661
"1397",104,105.589996,103,103.75,7853300,91.467004
"1398",103.760002,105.029999,103.07,103.790001,4836200,91.502269
"1399",104,105.190002,103.68,105.010002,5247400,92.577834
"1400",104.449997,105.5,104.230003,104.400002,3505200,92.040052
"1401",104.650002,105.410004,104.349998,104.349998,2011800,91.995969
"1402",104.949997,105.040001,103.800003,104.199997,1716700,91.863726
"1403",104.199997,105.209999,104.199997,105.150002,1806500,92.701259
"1404",104.900002,105.160004,104.330002,104.650002,1588100,92.260454
"1405",104.900002,105.589996,104.779999,104.919998,1629000,92.498486
"1406",104.919998,105,104.040001,104.040001,1487400,91.722672
"1407",104.900002,105.25,104.339996,104.949997,4225300,92.524933
"1408",104.800003,105.199997,103.910004,104.269997,5154200,91.925438
"1409",103.75,104.980003,103.580002,103.800003,3649300,91.511087
"1410",103.959999,105.25,103.910004,105.230003,3590100,92.771789
"1411",105.230003,105.459999,104.400002,104.779999,3075000,92.375061
"1412",104.279999,105.43,104.269997,104.980003,2686200,92.551387
"1413",104.050003,104.68,103.400002,104.169998,3132600,91.837279
"1414",104.099998,104.260002,102.410004,103.269997,3975800,91.043829
"1415",102.800003,103.959999,102.779999,102.940002,3256300,90.752902
"1416",103.099998,104.349998,102.940002,104.220001,2794400,91.881362
"1417",103.599998,105.18,103.559998,105,3224800,92.569016
"1418",104.330002,104.720001,103.809998,104.059998,3550400,91.740301
"1419",103.5,103.769997,102.879997,103.400002,3252100,91.158442
"1420",103.199997,104.540001,102.790001,103.330002,4581000,91.317516
"1421",103.330002,104.540001,103.040001,103.239998,3895400,91.237975
"1422",104.099998,104.699997,102.610001,102.860001,3365000,90.902154
"1423",103.18,103.519997,101.790001,103.260002,3979900,91.255654
"1424",103.370003,104.339996,103.010002,104,3479100,91.909624
"1425",104.650002,106.709999,104,106.120003,5854200,93.783169
"1426",107.379997,107.970001,107.150002,107.849998,3826500,95.312046
"1427",107.650002,108.940002,107.300003,108.400002,3369200,95.79811
"1428",108.150002,108.970001,107.989998,108.589996,2858400,95.966017
"1429",108.400002,108.940002,108.199997,108.739998,2933200,96.09858
"1430",108.739998,110.330002,108.709999,110.019997,3726700,97.229774
"1431",110.019997,110.209999,109.330002,109.589996,2684800,96.849763
"1432",109.970001,111.93,109.910004,111.550003,4222400,98.581912
"1433",112,113.349998,111.349998,111.449997,4589600,98.493532
"1434",111.800003,112.980003,111.75,112.769997,3585900,99.660077
"1435",112.779999,113.93,112.07,112.769997,3942900,99.660077
"1436",112.779999,113.379997,111.690002,111.970001,2267900,98.953084
"1437",112.5,113.190002,112.25,112.709999,2459000,99.607054
"1438",112.349998,112.620003,111.610001,112.269997,2228800,99.218204
"1439",112.599998,112.809998,110.540001,110.599998,2349400,97.742349
"1440",110.650002,110.800003,108.599998,109,3331900,96.328356
"1441",108.050003,109.260002,107.519997,107.860001,2515000,95.320886
"1442",108.620003,109.410004,108.169998,109.110001,2764100,96.425569
"1443",108.650002,109.209999,108.129997,108.5,1995900,95.886483
"1444",108.730003,110.25,108.529999,110.099998,2222200,97.300476
"1445",110,110.110001,108.349998,108.800003,2650000,96.151609
"1446",108.389999,110.760002,108.389999,110.019997,2504400,97.229774
"1447",109.25,111.32,109.220001,109.730003,2217100,96.973494
"1448",110.400002,110.860001,109,109.410004,2061300,96.690695
"1449",110.199997,112.830002,110.029999,111.529999,3103600,98.564233
"1450",111.949997,113.120003,111.529999,112.800003,2543300,99.686595
"1451",112.800003,113.169998,112.099998,112.629997,2702600,99.536353
"1452",112.5,112.5,110.82,110.870003,2718500,97.980964
"1453",111.449997,112,110.82,111.330002,2430800,98.387487
"1454",111.339996,111.550003,108.910004,109.550003,2983800,96.814419
"1455",109.809998,110.75,109.059998,110,2701400,97.212102
"1456",111.699997,111.900002,110.43,110.540001,3080300,97.689326
"1457",110.540001,110.580002,108.599998,109.970001,3160100,97.185591
"1458",109.970001,111.239998,108.449997,110.040001,5540200,97.247453
"1459",109.699997,110.699997,109.559998,109.980003,7553500,97.19443
"1460",110.099998,110.839996,109.599998,109.599998,3944600,96.858603
"1461",109.75,110.989998,107.669998,107.989998,5687400,95.43577
"1462",107.599998,108.919998,107.5,108.059998,4449100,95.497632
"1463",108.779999,109.5,108.370003,108.400002,2915600,95.79811
"1464",108.949997,109.989998,108.550003,109.68,2543200,96.929304
"1465",109.68,110.629997,108.370003,108.449997,3836100,95.842293
"1466",108.190002,109.900002,108.190002,109.800003,4057300,97.035356
"1467",110,110.260002,109.059998,109.989998,3790100,97.203263
"1468",110.739998,111.059998,108.309998,109.300003,5625700,96.593483
"1469",109.150002,111.330002,108.580002,111,6114600,98.095849
"1470",110.949997,111.900002,110.449997,110.589996,4656300,97.73351
"1471",110.949997,112.639999,110.790001,112.5,5276800,99.421468
"1472",112.5,113.93,112.199997,113.529999,4735900,100.331726
"1473",113.25,114.25,112.779999,112.93,3801400,99.80148
"1474",113.449997,113.809998,111.919998,112.089996,3599100,99.059129
"1475",111.550003,112.470001,110.139999,111.760002,5921800,98.767498
"1476",111.769997,112,109.730003,110.010002,4684700,97.220942
"1477",110.150002,110.400002,108.43,108.489998,4350600,95.877643
"1478",108.349998,109.07,106.489998,106.489998,5600500,94.110151
"1479",106.690002,107.989998,106.300003,107.349998,4059600,94.870173
"1480",107.5,107.919998,106.660004,106.690002,4613900,94.286904
"1481",106.699997,106.889999,104.07,104.330002,5484400,92.201262
"1482",105.5,106.919998,103.449997,105.110001,7066500,92.890583
"1483",105,105.75,103.209999,104.190002,7265000,92.297063
"1484",105.5,106.410004,104.550003,105.739998,3600400,93.670131
"1485",105.739998,107.190002,105.120003,105.720001,3703400,93.652417
"1486",105.669998,108.160004,105.209999,107.760002,3631200,95.459559
"1487",106.949997,107.889999,105.940002,106.230003,3574100,94.104204
"1488",107.129997,107.279999,104.5,106.790001,4585000,94.60028
"1489",105.849998,105.849998,103,104.459999,6286100,92.53624
"1490",103.550003,104.900002,103.050003,104.370003,5618200,92.456517
"1491",105.199997,107.150002,104.650002,106.269997,5198800,94.139633
"1492",106.800003,107.290001,104.559998,105.300003,4722400,93.28036
"1493",105.75,106.18,104.5,104.68,3804000,92.731129
"1494",104.480003,105.540001,104.220001,105.5,3631100,93.457528
"1495",104.220001,104.269997,101.809998,102.110001,6365100,90.454486
"1496",102.550003,104.040001,101.970001,103.75,5132100,91.907285
"1497",103.5,103.730003,99.339996,100.220001,7465400,88.780224
"1498",99.5,100.199997,96.419998,97.82,9189000,86.654174
"1499",98,99.290001,97.800003,98.419998,4893300,87.185685
"1500",97.5,98.620003,97.25,98.349998,5396100,87.123676
"1501",99,99.970001,98.5,99.580002,5248400,88.213278
"1502",100,100.5,99.230003,100.120003,3734500,88.69164
"1503",99.949997,101.199997,99.550003,101.080002,3495500,89.542058
"1504",101.650002,101.650002,100.300003,100.690002,3706200,89.196576
"1505",100.5,100.5,98.699997,99.580002,4118500,88.213278
"1506",99.699997,99.699997,97.230003,97.25,6690600,86.149238
"1507",98.050003,98.160004,96.040001,96.599998,7984100,85.573432
"1508",96.949997,96.970001,95.160004,95.5,6726800,84.598995
"1509",94.900002,97.57,94.75,97.5,7687500,86.370702
"1510",97.400002,99.779999,96.709999,98.639999,6487000,87.380574
"1511",98,98.480003,97.230003,97.669998,3975200,86.521295
"1512",97.550003,98.129997,96.660004,97.300003,3299100,86.193534
"1513",96.75,98.779999,96.43,98.419998,3379800,87.185685
"1514",99.199997,99.470001,98.279999,98.400002,3734200,87.167971
"1515",99.099998,99.230003,98.349998,98.349998,3018700,87.123676
"1516",99.199997,100.360001,98.610001,99.949997,4091100,88.54104
"1517",100.129997,100.129997,98.68,99.050003,1879100,87.743777
"1518",98.779999,99.769997,98.410004,99.260002,4434400,87.929805
"1519",99.650002,100.169998,98.25,98.300003,4687900,87.079387
"1520",98.599998,99.629997,97.809998,99.190002,6113000,87.867796
"1521",100,103.300003,98.699997,102.650002,10327600,90.932848
"1522",102.75,104.239998,102.300003,103.800003,6254200,91.95158
"1523",103.25,103.849998,102.660004,103.25,3718500,91.464358
"1524",103,103.800003,102.559998,102.639999,3704600,90.923987
"1525",102.669998,103.400002,102.339996,102.470001,3564400,90.773394
"1526",102.300003,103.129997,101.900002,102.019997,3857400,90.374756
"1527",102.160004,103.699997,101.93,103.669998,5214000,91.836415
"1528",103,103.690002,102,103.199997,3099900,91.420063
"1529",103.5,104.959999,103.300003,103.959999,3477400,92.093313
"1530",104.209999,104.449997,102.610001,102.790001,3225900,91.056867
"1531",103.279999,103.459999,101.769997,102.019997,3062500,90.374756
"1532",102.169998,103.639999,102.169998,102.709999,2433500,90.985997
"1533",102.25,103.699997,102.160004,103.18,2487800,91.402349
"1534",103.029999,104.07,103.029999,103.550003,4302800,91.730117
"1535",102.349998,104.209999,102.019997,104.099998,4250300,92.217332
"1536",104.099998,105.839996,103.68,105.650002,3191900,93.590408
"1537",105.660004,107.459999,105.620003,107.309998,4440500,95.060921
"1538",107,108.68,107,107.239998,4383200,94.998911
"1539",107.32,108.459999,107.239998,108,3890400,95.672162
"1540",108.949997,109.199997,108.220001,108.550003,3750300,96.159384
"1541",108.25,108.790001,107.769997,108.5,2968100,96.115088
"1542",107.949997,108.68,107.489998,108.239998,2687900,95.884765
"1543",108.650002,109.879997,108.620003,109.720001,3630700,97.195831
"1544",107.75,109.980003,107.730003,109.610001,4081500,97.098386
"1545",109.25,109.639999,107.879997,108.25,3921800,95.893625
"1546",107.940002,109.239998,107.68,109.129997,2310700,96.896953
"1547",109.07,109.730003,108.309998,108.32,1873000,96.177753
"1548",108.529999,108.720001,107.57,107.720001,2000700,95.645012
"1549",107.949997,109.18,107.279999,109.150002,2389200,96.914715
"1550",109.199997,109.900002,108.099998,109.669998,2342500,97.376422
"1551",109.419998,109.5,107.440002,107.480003,2087800,95.431917
"1552",107.599998,108.269997,106.690002,107.120003,2459600,95.112271
"1553",107.25,109.68,107.25,109.519997,2682200,97.243235
"1554",109.080002,111.099998,108.769997,110.870003,3367900,98.441911
"1555",110,110.07,108.75,109.25,2082300,97.003504
"1556",108.75,109.800003,108.25,109.699997,3261500,97.403058
"1557",110.029999,110.959999,109.650002,109.910004,2777500,97.589524
"1558",110.029999,111.620003,110.019997,111.480003,3613500,98.983533
"1559",111.980003,113.82,111.82,112.029999,4273100,99.471876
"1560",112.080002,114.279999,111.940002,114.139999,4167700,101.345354
"1561",113.18,114.349998,112.900002,113.650002,3031100,100.910283
"1562",113.25,114.82,112.980003,114.669998,2315000,101.815942
"1563",114.550003,114.870003,112,112.080002,2684000,99.516274
"1564",111.849998,112.07,110.209999,111.129997,4218100,98.672761
"1565",110.889999,111.330002,110.220001,110.849998,2042200,98.424149
"1566",111.120003,111.839996,110.949997,111.269997,1450300,98.797067
"1567",111.800003,112.410004,111.080002,111.699997,1682400,99.178866
"1568",111.5,112,111.07,111.800003,1927000,99.267662
"1569",111.790001,112.709999,109.989998,109.989998,2245400,97.660551
"1570",110.239998,110.75,109,110.5,1968300,98.113384
"1571",110.5,110.699997,109.029999,109.75,1660700,97.447456
"1572",109.5,110.410004,109.279999,110.150002,1613800,97.802619
"1573",109.900002,110,108.860001,109.839996,1804400,97.527364
"1574",109.839996,111.5,109.839996,111.18,2130100,98.717159
"1575",111.699997,114.440002,111.599998,113.120003,3080700,100.439695
"1576",113.300003,113.790001,112.730003,113.209999,1472900,100.519603
"1577",113.790001,114.919998,113.629997,114.589996,2199100,101.744908
"1578",114.589996,115.050003,114.330002,114.910004,2098200,102.029044
"1579",114.730003,115.699997,114.410004,115.160004,2281000,102.25102
"1580",115.5,116.279999,115.400002,116.169998,2357100,103.147798
"1581",116.709999,118.480003,116.57,118,3124300,104.772664
"1582",117.75,117.889999,116.739998,117.199997,2378500,104.062338
"1583",117.75,118.5,115.519997,115.900002,3492100,102.908067
"1584",115,116.150002,114.860001,115.949997,2979300,102.952458
"1585",116.5,118.5,116.300003,118.400002,6335500,105.127827
"1586",118.099998,118.620003,117.019997,118.279999,3313100,105.021276
"1587",120.389999,120.400002,118.050003,118.050003,6741600,104.817061
"1588",116.129997,117.610001,115.459999,115.68,5870100,102.712727
"1589",115.68,119.040001,114.949997,118.5,4830800,105.216616
"1590",118.790001,119.910004,117.82,119.470001,3835100,106.077883
"1591",119.949997,120.139999,119.300003,120,3848700,106.548471
"1592",119.699997,120.970001,119.550003,119.669998,4065000,106.255462
"1593",120.150002,120.870003,119.779999,120.099998,3630400,106.63726
"1594",119.099998,121.470001,119.029999,121.220001,4431100,107.631715
"1595",120.889999,121.699997,120.800003,121.580002,2643800,107.951361
"1596",121.290001,122.360001,121.279999,121.650002,3418100,108.013514
"1597",120.900002,121.650002,118.699997,118.919998,3963800,105.589534
"1598",118.919998,119.190002,116.599998,117.75,4382500,104.550688
"1599",117.699997,118.559998,116.230003,116.93,4138300,103.822607
"1600",117.25,118.050003,117.199997,117.57,3089500,104.390865
"1601",118,119.370003,117.550003,118.510002,3388000,105.225496
"1602",119.199997,119.790001,117,117.550003,5395400,104.37311
"1603",117.550003,118.669998,113.529999,115.650002,6656200,102.686091
"1604",115.199997,116.230003,110.230003,113.18,9109200,100.492967
"1605",114.099998,114.870003,112.529999,114.550003,5705300,101.709398
"1606",115.989998,117.699997,115.93,117.050003,4296800,103.929158
"1607",116.550003,118.389999,116.529999,117.089996,4139600,103.964668
"1608",116.25,121.330002,116.019997,121.199997,6704500,107.613953
"1609",119.980003,122.080002,118.709999,118.75,9035700,105.656532
"1610",119.800003,119.980003,118.019997,118.769997,5417800,105.674324
"1611",119.699997,123.470001,119.199997,123.300003,5516500,109.704848
"1612",122.519997,124.839996,122.32,123.550003,5102600,109.927283
"1613",123.25,124.989998,122.650002,124.25,4170000,110.550098
"1614",123.800003,124.900002,122.019997,122.43,4132200,108.930772
"1615",123.699997,124.75,122.589996,124.559998,3520700,110.825914
"1616",125,127.379997,124.949997,126.370003,3816000,112.436347
"1617",126.699997,126.889999,124.800003,126.599998,3914900,112.640983
"1618",126,129.440002,126,129.130005,4266100,114.892029
"1619",130,130,128.089996,129.199997,5002600,114.954304
"1620",129.75,131.179993,128.899994,130.960007,4093400,116.520254
"1621",130.5,131.690002,128.669998,129.149994,3561400,114.909814
"1622",128.350006,128.360001,127.220001,127.519997,2944500,113.459542
"1623",127.839996,129.729996,127.5,128.699997,2655400,114.509434
"1624",128.149994,130.330002,127.779999,130.089996,3174500,115.746171
"1625",129.449997,130.630005,129.270004,130,2134000,115.666098
"1626",130.320007,130.320007,128.600006,129.240005,1799300,114.989901
"1627",129.699997,129.759995,127.059998,127.970001,2356400,113.859928
"1628",128.350006,128.470001,126.559998,128.179993,2538900,114.046766
"1629",128,130.410004,127.860001,130.410004,2595400,116.030894
"1630",131.899994,131.899994,129.809998,131.580002,2616000,117.071888
"1631",131.25,132.479996,130.490005,132.410004,2084400,117.810373
"1632",131.800003,132.990005,130.809998,132.600006,2392300,117.979425
"1633",132.610001,134.990005,132.610001,134.080002,3139800,119.296236
"1634",134.199997,134.889999,134.029999,134.119995,808200,119.331819
"1635",134.300003,134.300003,130.839996,131.100006,2759900,116.644817
"1636",132,132.429993,129.050003,130.449997,3095500,116.066478
"1637",130.449997,131.270004,128.440002,128.960007,3016000,114.740775
"1638",130.5,131.660004,129.610001,130.279999,2497400,115.915224
"1639",130.149994,131.759995,130.009995,131.080002,1891400,116.627018
"1640",130.75,133.669998,129.419998,133.050003,2709600,118.379805
"1641",133.949997,134.160004,130.850006,131.309998,3019000,116.831654
"1642",130.679993,131.100006,128.850006,129.889999,2646300,115.568226
"1643",129.050003,130.020004,127.760002,128.639999,3191000,114.456052
"1644",129.149994,130.050003,128.440002,129.660004,1878800,115.36359
"1645",130.399994,131.020004,128.509995,130.009995,2006300,115.674991
"1646",128.800003,131.889999,128.509995,131.639999,3430800,117.12527
"1647",131.080002,131.899994,129.350006,129.630005,3471600,115.336899
"1648",128.25,129.600006,127.599998,128.300003,5480900,114.153544
"1649",127.660004,127.860001,126.110001,126.5,5437100,112.552011
"1650",127.300003,127.400002,124.449997,125.129997,4217400,111.333066
"1651",124.699997,126.230003,124.339996,125.860001,4094300,111.982578
"1652",126.349998,128.300003,126.110001,127.309998,3694400,113.272697
"1653",127.550003,128.25,126.690002,127.989998,2437100,113.87772
"1654",127.949997,128.470001,127.400002,128.110001,1670200,113.984491
"1655",128.699997,129.399994,127.830002,128.259995,2826500,114.117947
"1656",128.300003,128.809998,127.639999,127.980003,1809100,113.868828
"1657",127.449997,128.740005,127.449997,128.020004,1684500,113.904418
"1658",127.150002,128.070007,126.699997,127.709999,1962500,113.628594
